entity1,relation,entity2
小儿一氧化碳中毒,并发症,癫痫
肺部良性肿瘤,并发症,肺炎
营养代谢疾病伴发的精神障碍,并发症,神经炎
小儿遗传性大疱性表皮松解症,并发症,重症肌无力
银屑病关节炎性巩膜炎,并发症,前葡萄膜炎
肥胖性心肌病,并发症,充血性心力衰竭
小儿一氧化碳中毒,并发症,脑水肿
幼年型粒-单核细胞白血病,并发症,支气管炎
着色杆菌病,并发症,败血症
中耳炎,并发症,慢性中耳炎
结缔组织痣,并发症,肿胀
真菌性心包炎,并发症,缩窄性心包炎
脊髓分裂症,并发症,瘫痪
营养代谢障碍疾病,并发症,结节性甲状腺肿
脊髓分裂症,并发症,吞咽困难
急性硬脑膜下血肿,并发症,营养不良
急性硬脑膜下血肿,并发症,褥疮
晶状体蛋白过敏性青光眼,并发症,青光眼
滋养细胞肿瘤,并发症,脾大
颈椎半椎体畸形,并发症,大便失禁
急性硬脑膜下血肿,并发症,昏迷
吉特林综合征,并发症,风疹
急性硬脑膜下血肿,并发症,脑水肿
绞架性骨折或外伤性枢椎椎弓骨折,并发症,脊髓损伤
急性硬脑膜下血肿,并发症,肿胀
吉特林综合征,并发症,卡氏肺囊虫病
颈椎半椎体畸形,并发症,尿失禁
滋养细胞肿瘤,并发症,败血症
造口旁疝,并发症,恶心和呕吐
真菌性巩膜炎,并发症,眼球内炎
造口旁疝,并发症,腹胀
滋养细胞肿瘤,并发症,肺栓塞
滋养细胞肿瘤,并发症,腹膜炎
肾胚胎瘤,并发症,高血压
幼年型慢性关节炎及其伴发的葡萄膜炎,并发症,青光眼
幼年型慢性关节炎及其伴发的葡萄膜炎,并发症,前葡萄膜炎
幼年型慢性关节炎及其伴发的葡萄膜炎,并发症,白内障
肾创伤,并发症,高血压
肾盂癌,并发症,贫血
肾盂癌,并发症,膀胱癌
良性脂肪母细胞瘤,并发症,头痛
蜡样芽孢杆菌食物中毒,并发症,腹痛
拉福拉病,并发症,抽搐与惊厥
莱姆心脏炎,并发症,房室传导阻滞
高血压肾病,并发症,中风
狼疮肾炎,并发症,慢性肾炎
输尿管结石,并发症,尿路感染
肾上腺髓质功能亢进,并发症,结节性硬化
输尿管结石,并发症,肾功能不全
肾皮质脓肿,并发症,肾周脓肿
输尿管结石,并发症,肾绞痛
肾盂肿瘤和输尿管肿瘤,并发症,膀胱肿瘤
肾皮质髓质脓肿,并发症,肾周脓肿
膈扑动,并发症,猝死
肝性脑病,并发症,肾功能不全
肝性脑病,并发症,脑水肿
小儿药物变态反应,并发症,溶血性贫血
肝硬化,并发症,黄疸
小儿药物性肾损害,并发症,尿崩症
肝硬化,并发症,肝性脑病
小儿血管角质瘤综合征,并发症,偏瘫
小儿药物变态反应,并发症,过敏性休克
小儿眼-耳-脊椎综合征,并发症,脊柱畸形
小儿锌缺乏症,并发症,侏儒症
小儿血管角质瘤综合征,并发症,失语症
肺淀粉样变性,并发症,多重肺部感染
非洲锥虫病,并发症,癫痫
小儿心力衰竭,并发症,呼吸衰竭
小儿药物性肾损害,并发症,慢性肾功能衰竭
膈扑动,并发症,尿毒症
非洲锥虫病,并发症,营养不良
膈扑动,并发症,癫痫
肝脓肿,并发症,脓肿
小儿药物变态反应,并发症,血管炎
膈扑动,并发症,破伤风
膈扑动,并发症,狂犬病
肥大细胞白血病,并发症,消化道溃疡
幼年息肉,并发症,肠套叠
幼年息肉,并发症,便血
肺动脉高压,并发症,肺气肿
幼年息肉,并发症,腹泻
幼年息肉,并发症,直肠脱垂
疣状肢端角化病,并发症,脓毒症
油性肉芽肿,并发症,肿胀
幼年型类天疱疮,并发症,败血症
幼年息肉,并发症,贫血
游走脾,并发症,脾功能亢进
肺囊性纤维化,并发症,咯血
游走脾,并发症,脾破裂
肺动脉高压,并发症,慢性肺源性心脏病
小儿心内膜弹力纤维增生症,并发症,肺炎
游走性结节性脂膜炎,并发症,失眠
小儿心内膜弹力纤维增生症,并发症,脑栓塞
硬皮症伴发的精神障碍,并发症,营养不良
跖骨骨折,并发症,趾间神经痛
小儿心内膜弹力纤维增生症,并发症,二尖瓣关闭不全
智能障碍,并发症,痴呆
肺囊性纤维化,并发症,支气管扩张
遗传性肾炎,并发症,球后视神经炎
肺诺卡菌病,并发症,败血症
肺泡通气低下综合征,并发症,肺动脉高压
遗传性肾炎,并发症,精神病
遗传性肾炎,并发症,自身免疫性甲状腺疾病相关肾病
中老年男子部分性雄激素缺乏综合征,并发症,胃癌
遗传性肾炎,并发症,升主动脉瘤
绝经与心血管疾病,并发症,猝死
肿瘤性心包炎,并发症,缩窄性心包炎
中老年男子部分性雄激素缺乏综合征,并发症,良性前列腺增生
绝经与阿尔茨海默病综合征,并发症,痴呆
绝经与心血管疾病,并发症,尿毒症
绝经与心血管疾病,并发症,高血压
继发于无晶状体眼和人工晶状体眼的青光眼,并发症,玻璃体疝
腱鞘炎,并发症,肿胀
绝经与心血管疾病,并发症,肺栓塞
脊髓型颈椎病,并发症,瘫痪
绝经与心血管疾病,并发症,冠心病
急性视网膜坏死综合征,并发症,白内障
颏下皮样囊肿,并发症,口腔颌面部囊肿
射精功能障碍,并发症,不孕不育
急性视网膜坏死综合征,并发症,视网膜病变
主动脉瓣闭锁不全,并发症,感染性心内膜炎
急性视网膜坏死综合征,并发症,视网膜脱离
急性视网膜坏死综合征,并发症,玻璃体积血
中老年男子部分性雄激素缺乏综合征,并发症,前列腺增生
中老年男子部分性雄激素缺乏综合征,并发症,冠心病
焦油性黑变病,并发症,角化病
射精功能障碍,并发症,男性不育症
肾上腺性征异常症,并发症,闭经
巨细胞动脉炎和风湿性多肌痛,并发症,大动脉炎
生长激素释放抑制素瘤,并发症,胆石症
脉络膜骨瘤,并发症,视网膜下新生血管膜
生长激素释放抑制素瘤,并发症,糖尿病
散发性脑炎,并发症,败血症
肾上腺髓质增生,并发症,高血压
肾盂肿瘤,并发症,贫血
流行性甲型脑炎,并发症,脑水肿
雷诺氏病,并发症,败血症
流行性甲型脑炎,并发症,脑疝
淋巴癌,并发症,吞咽困难
淋巴癌,并发症,肠梗阻
鳞状毛囊角化病,并发症,肿胀
淋巴癌,并发症,腹痛
淋巴癌,并发症,腹泻
朗格汉斯组织细胞增多症,并发症,共济失调
朗格汉斯组织细胞增多症,并发症,尿崩症
类鼻疽杆菌肺炎,并发症,败血症
朗格汉斯组织细胞增多症,并发症,脾功能亢进
朗格汉斯组织细胞增多症,并发症,水肿
肾气不固,并发症,耳鸣
朗格汉斯组织细胞增多症,并发症,腹水
链球菌中毒性休克综合征,并发症,昏迷
链球菌中毒性休克综合征,并发症,脑水肿
链球菌中毒性休克综合征,并发症,弥散性血管内凝血
神经症,并发症,便秘
链球菌中毒性休克综合征,并发症,坏死性筋膜炎
散发性脑炎,并发症,褥疮
神经症,并发症,腹胀
上皮样囊肿,并发症,脑膜炎
上皮样囊肿,并发症,脑脊液漏
神经胶质瘤,并发症,脑疝
慢性化脓性鼻窦炎,并发症,球后视神经炎
冠状动脉终止异常,并发症,肺脓肿
冠状动脉终止异常,并发症,充血性心力衰竭
Goodpasture综合征,并发症,便血
冠状动脉终止异常,并发症,脑脓肿
Goodpasture综合征,并发症,高血压
小儿心搏呼吸骤停与心肺复苏术,并发症,代谢性酸中毒
Goodpasture综合征,并发症,贫血
过敏性肺炎,并发症,蜂窝肺综合征
过敏性休克,并发症,水肿
冠状动脉终止异常,并发症,急性肺水肿
过敏性休克,并发症,恶心和呕吐
小儿先天性直肠肛门畸形,并发症,便秘
小儿先天性肾病综合征,并发症,佝偻病
小儿先天性肌强直综合征,并发症,强直性肌营养不良症
小儿先天性肾病综合征,并发症,贫血
小儿先天性直肠肛门畸形,并发症,尿路感染
小儿先天性肾病综合征,并发症,慢性肾功能不全
小儿先天性直肠肛门畸形,并发症,脱水
小儿先天性直肠肛门畸形,并发症,外阴炎
小儿先天性直肠肛门畸形,并发症,肠梗阻
高血压危象,并发症,高血压脑病
小儿心搏呼吸骤停与心肺复苏术,并发症,小儿惊厥
高血压,并发症,高血压脑病
高血压,并发症,中风
高血压,并发症,高血压危象
高血压,并发症,冠心病
肺荚膜组织胞浆菌病,并发症,呼吸衰竭
肺假性淋巴瘤,并发症,便血
小儿细菌性痢疾,并发症,佝偻病
肺宫崎肺吸虫症,并发症,肺脓肿
硬化性脂肪肉芽肿,并发症,水肿
肺棘球蚴病,并发症,肺脓肿
肺毛霉病,并发症,糖尿病
硬化型骨髓炎,并发症,骨质增生
肺假性淋巴瘤,并发症,昏迷
感染性休克,并发症,弥漫性血管内凝血
肺宫崎肺吸虫症,并发症,气胸
小儿细菌性痢疾,并发症,营养不良
感染性休克,并发症,脑水肿
小儿细菌性痢疾,并发症,腹泻
阴茎头包皮炎,并发症,包皮过长
肘管综合征,并发症,肘外翻
阴茎头包皮炎,并发症,嵌顿包茎
幼淋巴细胞白血病,并发症,中枢神经系统白血病
幼淋巴细胞白血病,并发症,贫血
肘外翻畸形,并发症,神经炎
阴茎头包皮炎,并发症,包茎
镇静、安定、催眠药中毒,并发症,尿毒症
镇静、安定、催眠药中毒,并发症,黄疸
中心性渗出性脉络膜视网膜炎,并发症,脉络膜出血
中枢神经兴奋药中毒,并发症,呼吸衰竭
硬脊膜下脓肿,并发症,纯植物神经功能衰竭
中枢神经兴奋药中毒,并发症,昏迷
急性坏死出血性脑脊髓炎,并发症,尿路感染
急性坏死出血性脑脊髓炎,并发症,褥疮
甲状舌管囊肿,并发症,脓肿
急性横贯性脊髓炎,并发症,延髓性麻痹
急性横贯性脊髓炎,并发症,肺炎
急性横贯性脊髓炎,并发症,褥疮
间插血吸虫病,并发症,肠梗阻
假性尖锐湿疣,并发症,恶性肿瘤
间插血吸虫病,并发症,脓肿
间插血吸虫病,并发症,败血症
间插血吸虫病,并发症,腹膜炎
镇静、安定、催眠药中毒,并发症,谵妄
间插血吸虫病,并发症,肝硬化
积乳囊肿,并发症,乳房疼痛
失盐性肾炎,并发症,高血压
失盐性肾炎,并发症,水肿
间插血吸虫病,并发症,肝性脑病
硬脊膜下脓肿,并发症,躯体感觉障碍
间插血吸虫病,并发症,腹水
假性尖锐湿疣,并发症,乳头的乳头状瘤
失盐性肾炎,并发症,尿毒症
急性横贯性脊髓炎,并发症,尿失禁
急性共同性斜视,并发症,弱视
假性尖锐湿疣,并发症,肿胀
中枢神经兴奋药中毒,并发症,抽搐与惊厥
间插血吸虫病,并发症,肝纤维化
急性失血性贫血,并发症,失血性休克
积乳囊肿,并发症,乳腺癌
间插血吸虫病,并发症,失血性休克
慢性化脓性中耳炎,并发症,脑膜炎
神经性厌食症与神经性贪食症,并发症,便秘
神经根型颈椎病,并发症,肌肉萎缩
手足徐动性脑瘫,并发症,癫痫
双胎妊娠,并发症,贫血
双胎妊娠,并发症,早产
双胎妊娠,并发症,妊高征
感冒,并发症,支气管炎
淋菌性结膜炎,并发症,角膜溃疡
感冒,并发症,鼻窦炎
冠心病,并发症,二尖瓣关闭不全
感冒,并发症,鼻炎
感冒,并发症,扁桃体炎
冠心病,并发症,猝死
膈膨出和麻痹,并发症,神经炎
感染性心内膜炎,并发症,充血性心力衰竭
镉中毒,并发症,水肿
小儿细菌感染性口炎,并发症,口腔溃疡
镉中毒,并发症,支气管肺炎
泪腺混合瘤,并发症,泪腺囊样腺癌
冠心病,并发症,动脉栓塞
泪液分泌过多,并发症,结膜炎
老年性黄斑变性,并发症,脉络膜新生血管
舌骨骨折,并发症,吞咽困难
手足徐动性脑瘫,并发症,小儿言语和语言障碍
小儿细菌感染性口炎,并发症,结膜充血
镉中毒,并发症,肝炎
小儿糖尿病肾病,并发症,高血压
小儿糖尿病肾病,并发症,水肿
小儿糖尿病肾病,并发症,尿毒症
小儿室间隔完整型肺动脉闭锁,并发症,充血性心力衰竭
非甾体类抗炎药物性肾病,并发症,高血压
放射性视网膜病变,并发症,玻璃体积血
非甾体类抗炎药物性肾病,并发症,高钾血症
放射性视网膜病变,并发症,视网膜脱离
小儿食管异物,并发症,食管炎
胰腺结核,并发症,肠梗阻
放射性肾炎,并发症,尿毒症
药物过敏性口炎,并发症,红斑
放射性肾炎,并发症,恶性高血压
小儿糖尿病,并发症,糖尿病酮症酸中毒
小儿特发性尿钙增多症,并发症,甲状旁腺功能亢进
眼底出血,并发症,玻璃体积血
小儿食管异物,并发症,食管穿孔
阴囊潮湿,并发症,前列腺炎
小儿糖尿病,并发症,糖尿病肾病
阴囊潮湿,并发症,糖尿病
非性病性梅毒,并发症,梅毒性心血管病
阴囊潮湿,并发症,不孕不育
小儿特发性尿钙增多症,并发症,尿路感染
眼底出血,并发症,黄斑囊样水肿
小儿维生素E缺乏病,并发症,溶血性贫血
小儿维生素E缺乏病,并发症,视网膜病变
眼底出血,并发症,黄斑变性
咽炎,并发症,感冒
咽炎,并发症,咽喉炎
躁狂症,并发症,精神病
阴道炎,并发症,不孕不育
牙髓炎,并发症,慢性牙髓炎
月经失调性不孕症,并发症,子宫内膜炎
真菌性肠炎,并发症,便秘
卓－艾氏综合征,并发症,糖尿病
正中神经损伤,并发症,关节扭伤
卓－艾氏综合征,并发症,甲状旁腺功能亢进
阴道炎,并发症,盆腔炎
真菌性肠炎,并发症,肛周脓肿
阴道炎,并发症,附件炎
正中神经损伤,并发症,关节痛
自发性食管破裂,并发症,气胸
自发性食管破裂,并发症,纵隔气肿
阴道炎,并发症,宫颈炎
咽炎,并发症,脓毒症
真菌性肠炎,并发症,坐骨直肠窝脓肿
咽炎,并发症,肺炎
咽炎,并发症,支气管炎
咽炎,并发症,慢性喉炎
肌肉肌腱单位的急性损伤,并发症,骨化性肌炎
月经失调性不孕症,并发症,附件炎
肌张力障碍综合征,并发症,吞咽困难
急性肾功能不全,并发症,恶心和呕吐
视网膜下纤维化和葡萄膜炎综合征,并发症,视网膜脱离
四肢淋巴水肿,并发症,营养不良
沙眼衣原体肺炎,并发症,结膜炎
肾疳,并发症,腹痛
视网膜后膜,并发症,视网膜脱离
神昏,并发症,黄疸
神昏,并发症,头痛
结节性多动脉炎伴发的葡萄膜炎,并发症,视网膜血管炎
结节性多动脉炎伴发的葡萄膜炎,并发症,血管炎
流产,并发症,失血性休克
神昏,并发症,中风
流行性腮腺炎,并发症,胰腺炎
流行性腮腺炎,并发症,耳聋
流产,并发症,盆腔炎
肾疳,并发症,口臭
流产,并发症,细菌感染
神昏,并发症,痰厥
流行性腮腺炎,并发症,肾炎
流行性腮腺炎,并发症,卵巢炎
神昏,并发症,咳嗽
神昏,并发症,痴呆
流行性腮腺炎,并发症,多发性神经炎
神昏,并发症,昏厥
肾精亏虚,并发症,耳聋
肾精亏虚,并发症,耳鸣
肾炎,并发症,高血压
肾炎,并发症,呼吸道感染
肾炎,并发症,贫血
军刀综合征,并发症,咯血
急性肾功能不全,并发症,腹胀
军刀综合征,并发症,咳嗽
急性肾功能不全,并发症,便血
急性肾功能不全,并发症,代谢性酸中毒
军刀综合征,并发症,恶寒发热
急性肾功能不全,并发症,低钠血症
急性肾功能不全,并发症,高血压
急性肾功能不全,并发症,心包炎
甲流,并发症,肺炎
甲流,并发症,支气管炎
小儿特发性尿钙增多症,并发症,梗阻性肾病
急性肾功能不全,并发症,电解质紊乱
肌张力障碍综合征,并发症,肌肉萎缩
阴囊潮湿,并发症,睾丸癌
慢性腰背痛,并发症,脊柱畸形
肾精亏虚,并发症,潮热
肝炎后综合征,并发症,腹腔脓肿
肝炎双重感染,并发症,肝癌
肝炎双重感染,并发症,肝硬化
功能性呕吐,并发症,青光眼
肝炎双重感染,并发症,脂肪肝
麻风性角膜病变,并发症,神经症
小儿渗出性多形性红斑,并发症,肺不张
小儿渗出性多形性红斑,并发症,肺炎
肝炎后综合征,并发症,膈下脓肿
小儿神经管畸形,并发症,唇裂
肝纤维化,并发症,胆汁性肝硬化
小儿色素失调症,并发症,腭裂
小儿色素荨麻疹,并发症,腹泻
小儿色素失调症,并发症,智力低下
小儿神经管畸形,并发症,脑膨出
房性逸搏和房性逸搏心律,并发症,房室传导阻滞
房性心动过速伴房室传导阻滞,并发症,高钾血症
房性期前收缩,并发症,心房颤动
小儿色素荨麻疹,并发症,腹痛
卵巢早衰,并发症,闭经
肝性脊髓病,并发症,门静脉血栓形成
房性逸搏和房性逸搏心律,并发症,窦性心动过缓
小儿神经管畸形,并发症,脑积水
Gardner综合征,并发症,血栓形成
Gardner综合征,并发症,肠套叠
肝肺综合症,并发症,腹水
肝纤维化,并发症,丁型病毒性肝炎
功能性呕吐,并发症,输尿管结石
功能性呕吐,并发症,胆石症
功能性呕吐,并发症,胃扭转
肝性脊髓病,并发症,腹水
肝肺综合症,并发症,蜘蛛痣
肝性脊髓病,并发症,肝性脑病
粒性白细胞缺乏性咽峡炎,并发症,肺炎
卵巢早衰,并发症,不孕不育
链球菌性咽炎,并发症,扁桃体周围脓肿
有头疽,并发症,便秘
小儿色素荨麻疹,并发症,低血压
