entity1,entity2,relation
原发性肠系膜肿瘤,气钡双对比造影,相关检查
原发性单克隆免疫球蛋白病,蛋白电泳,相关检查
原发性单克隆免疫球蛋白病,尿常规,相关检查
原发性单克隆球蛋白病肾损害,浆细胞,相关检查
原发性单克隆球蛋白病肾损害,骨髓象分析,相关检查
原发性单克隆球蛋白病肾损害,涂片,相关检查
原发性单克隆球蛋白病肾损害,尿常规,相关检查
原发性单克隆球蛋白病肾损害,免疫电泳,相关检查
原发性单克隆球蛋白病肾损害,肾功能检查,相关检查
原发性单克隆球蛋白病肾损害,血常规,相关检查
原发性单克隆球蛋白病肾损害,血清钙,相关检查
颈椎间盘突出症,CT检查,相关检查
颈椎间盘突出症,钼靶X线检查,相关检查
颈椎间盘突出症,脊柱MRI检查,相关检查
结节性液化性脂膜炎,血液生化六项检查,相关检查
结节性液化性脂膜炎,CT检查,相关检查
结节性液化性脂膜炎,血常规,相关检查
结节性液化性脂膜炎,造影检查,相关检查
腱病,核磁共振成像(MRI),相关检查
久疟,便常规,相关检查
结膜炎,结膜的检查,相关检查
颈椎间盘突出症,桡骨膜反射,相关检查
颈椎间盘突出症,椎间孔挤压试验,相关检查
结节性液化性脂膜炎,脂肪酶,相关检查
复发性髌骨脱位,骨关节及软组织CT检查,相关检查
复发性髌骨脱位,骨与关节MRI检查,相关检查
颈椎骨折伴脱位的损伤,CT检查,相关检查
痉病,颅脑MRI检查,相关检查
颈椎骨折伴脱位的损伤,核磁共振成像(MRI),相关检查
分离性垂直偏斜,视力,相关检查
复发性髌骨脱位,膝关节分离试验,相关检查
结膜炎,细菌形态学检查方法,相关检查
复发性髌骨脱位,四肢CT检查,相关检查
分离性垂直偏斜,眼科检查,相关检查
分离性垂直偏斜,遮盖法,相关检查
分离性垂直偏斜,眼位检查法,相关检查
蜂窝织炎,石蕊牛乳试验,相关检查
分离性垂直偏斜,眼功能检查,相关检查
旅途精神病,神经系统检查,相关检查
蜂窝织炎,马尿酸钠水解试验,相关检查
幼年性透明纤维瘤病,便常规,相关检查
小儿疳痢,尿常规,相关检查
淤滞性皮下硬化症,血管造影,相关检查
淤滞性皮下硬化症,尿常规,相关检查
新生儿持续性肺动脉高压,心电图,相关检查
胸、腰椎爆裂骨折,断层显像,相关检查
新生儿持续性肺动脉高压,多普勒超声心动图,相关检查
淤滞性皮下硬化症,血常规,相关检查
淤滞性皮下硬化症,血清粘蛋白（SM）,相关检查
蕈样真菌病和Sezary综合征,便常规,相关检查
蕈样真菌病和Sezary综合征,浆细胞,相关检查
蕈样真菌病和Sezary综合征,皮损,相关检查
蕈样真菌病和Sezary综合征,尿常规,相关检查
胸、腰椎爆裂骨折,床旁透视与术中透视,相关检查
胸、腰椎爆裂骨折,趾长屈肌肌力试验,相关检查
血管球瘤,便常规,相关检查
血管球瘤,核磁共振成像(MRI),相关检查
血栓性静脉炎,便常规,相关检查
血栓性浅静脉炎,尿常规,相关检查
血管球瘤,尿常规,相关检查
淤滞性皮下硬化症,交通静脉瓣膜功能试验,相关检查
脂蛋白肾小球病,血液检查,相关检查
血栓性静脉炎,血常规,相关检查
血栓性静脉炎,尿常规,相关检查
蕈样真菌病和Sezary综合征,红细胞沉降率(ESR),相关检查
血管球瘤,四肢的骨和关节平片,相关检查
脂蛋白肾小球病,蛋白电泳,相关检查
脂蛋白肾小球病,尿液分析,相关检查
血栓性静脉炎,血管彩超,相关检查
血管球瘤,免疫病理检查,相关检查
血管球瘤,血常规,相关检查
血栓性静脉炎,深静脉通畅试验,相关检查
血栓性浅静脉炎,血液检查,相关检查
血栓性浅静脉炎,CT检查,相关检查
血栓性静脉炎,伯尔格试验,相关检查
血栓性静脉炎,纤维蛋白原测定,相关检查
支气管发育不全,便常规,相关检查
血栓性浅静脉炎,胃肠道功能动力学检查,相关检查
支气管发育不全,肺部检查,相关检查
真两性畸形,染色体,相关检查
真菌性关节炎,四肢的骨和关节平片,相关检查
真菌性关节炎,真菌检查,相关检查
支气管发育不全,尿常规,相关检查
支气管发育不全,胸部CT检查,相关检查
真菌性关节炎,血常规,相关检查
真菌性关节炎,滑膜液肉眼检查,相关检查
早期婴儿型癫痫性脑病,颅脑MRI检查,相关检查
真菌性关节炎,滑膜液常规检查,相关检查
真菌过敏性哮喘,肺功能检查,相关检查
真菌过敏性哮喘,特异性IgE抗体,相关检查
血栓性浅静脉炎,血流变学检查,相关检查
真两性畸形,中性粒细胞核鼓槌小体,相关检查
真菌性关节炎,关节腔液检查,相关检查
真菌过敏性哮喘,真菌检查,相关检查
早期婴儿型癫痫性脑病,颅脑超声检查,相关检查
真菌过敏性哮喘,呼气流速,相关检查
真菌过敏性哮喘,血常规,相关检查
早期婴儿型癫痫性脑病,肌电图,相关检查
早期婴儿型癫痫性脑病,颅脑CT检查,相关检查
早期婴儿型癫痫性脑病,脑电图检查,相关检查
早期婴儿型癫痫性脑病,神经系统检查,相关检查
直肠内套叠,肌电图,相关检查
直肠内套叠,造影检查,相关检查
直肠内套叠,肠镜,相关检查
支气管发育不全,胸部平片,相关检查
直肠内套叠,排粪造影检查,相关检查
真菌过敏性哮喘,激发试验,相关检查
支气管发育不全,血常规,相关检查
真菌过敏性哮喘,抗原皮内试验,相关检查
真菌过敏性哮喘,琼脂扩散试验,相关检查
枕骨大孔脑膜瘤,肿瘤标志物检测,相关检查
枕骨大孔脑膜瘤,颅脑CT检查,相关检查
枕骨大孔脑膜瘤,X线碘油造影,相关检查
早期婴儿型癫痫性脑病,婴儿智力测试,相关检查
枕骨大孔脑膜瘤,颅脑MRI检查,相关检查
直肠内套叠,盆底肌电图,相关检查
早期乳腺癌,乳房摄片,相关检查
早期乳腺癌,血常规,相关检查
早期乳腺癌,乳房穿刺针活检,相关检查
枕骨大孔脑膜瘤,颅内压监测,相关检查
早期乳腺癌,乳腺超声检查,相关检查
血栓性浅静脉炎,血常规,相关检查
血栓性浅静脉炎,造影检查,相关检查
早期乳腺癌,乳腺肿瘤标记（CA 15-3）,相关检查
鲜红斑痣,皮肤病的物理检查,相关检查
支气管发育不全,支气管造影,相关检查
鲜红斑痣,皮肤颜色,相关检查
鲜红斑痣,皮肤涂片显微镜检查,相关检查
鲜红斑痣,皮肤划痕试验,相关检查
血小板促凝活性异常,尿常规,相关检查
早期乳腺癌,钼,相关检查
血小板促凝活性异常,出血时间,相关检查
血小板促凝活性异常,凝血酶原时间（PT）,相关检查
血小板促凝活性异常,血小板粘附功能测定,相关检查
血小板促凝活性异常,血小板计数（PLT）,相关检查
早期乳腺癌,乳房触诊,相关检查
蕈样真菌病和Sezary综合征,骨髓象分析,相关检查
血小板促凝活性异常,血小板第3因子有效性测定,相关检查
蕈样真菌病和Sezary综合征,血液生化六项检查,相关检查
鲜红斑痣,皮肤弹性检查,相关检查
新生儿持续性肺动脉高压,胸部透视,相关检查
幼年型皮肌炎,四肢的骨和关节平片,相关检查
幼年型皮肌炎,肌电图,相关检查
血小板促凝活性异常,异常凝血酶原（APT）,相关检查
幼年型皮肌炎,免疫病理检查,相关检查
幼年型皮肌炎,酶学检查,相关检查
幼年型皮肌炎,抗Sm抗体,相关检查
息积,腹部平片,相关检查
息积,胸部平片,相关检查
血小板促凝活性异常,流式细胞DNA分析,相关检查
血小板促凝活性异常,血小板第3因子功能检测,相关检查
幼年型皮肌炎,抗核抗体（ANA）,相关检查
息积,腹部CT,相关检查
蕈样真菌病和Sezary综合征,免疫学检测,相关检查
幼年性黄色肉芽肿,便常规,相关检查
幼年性黄色肉芽肿,四肢的骨和关节平片,相关检查
幼年性黄色肉芽肿,眼科检查,相关检查
息积,上消化道X线钡餐,相关检查
幼年性黄色肉芽肿,血常规,相关检查
小儿疳痢,粪细菌培养,相关检查
小儿疳痢,便常规,相关检查
息积,腹部包块,相关检查
幼年性透明纤维瘤病,四肢的骨和关节平片,相关检查
幼年性透明纤维瘤病,尿常规,相关检查
息积,腹部叩诊音,相关检查
息积,胸部外部检查,相关检查
幼年性透明纤维瘤病,血常规,相关检查
幼年性黄色肉芽肿,骨髓浆细胞系统,相关检查
蔗尘肺,肺功能检查,相关检查
蔗尘肺,胸部平片,相关检查
蔗尘肺,血常规,相关检查
肝炎病毒相关风湿病,血液生化六项检查,相关检查
蔗尘肺,痰液细菌培养,相关检查
肝炎病毒相关风湿病,血液检查,相关检查
肝硬化性肾损害,肾功能检查,相关检查
蔗尘肺,血清免疫球蛋白测定,相关检查
肝性卟啉病,心电图,相关检查
宫颈微小型浸润癌,涂片,相关检查
肝性卟啉病,尿胆原,相关检查
肝硬化性肾损害,肾脏CT检查,相关检查
肱动脉损伤,超声内镜检查,相关检查
睾丸女性化,乳腺超声检查,相关检查
肝硬化性肾损害,肾脏超音波,相关检查
宫颈微小型浸润癌,阴道镜检查,相关检查
睾丸女性化,睾酮,相关检查
睾丸女性化,人绒毛膜促性腺激素（HCG）,相关检查
肝性卟啉病,粪卟啉,相关检查
沙眼,浆细胞,相关检查
睾丸女性化,尿促卵泡成熟素,相关检查
宫颈微小型浸润癌,子宫颈活检,相关检查
高温引起的溶血性贫血,血液电解质检查,相关检查
高温引起的溶血性贫血,血常规,相关检查
高温引起的溶血性贫血,血涂片,相关检查
睾丸女性化,性别观察,相关检查
手足口病,真菌组织病理学,相关检查
手足口病,皮肤涂片显微镜检查,相关检查
色盲,色觉,相关检查
手足口病,白细胞分类计数,相关检查
沙眼,沙眼衣原体抗原,相关检查
手足口病,补体结合试验,相关检查
高温引起的溶血性贫血,周围血中异型细胞检验,相关检查
手足口病,血清学反应,相关检查
手足口病,特异性IgE抗体,相关检查
上隐斜,马氏杆,相关检查
色盲,Farnsworth15色标试验,相关检查
色盲,飞行员体格检查,相关检查
色盲,高考体检,相关检查
沙眼,沙眼衣原体,相关检查
色盲,羊水细胞性染色质检查,相关检查
生殖器念珠菌病,皮损,相关检查
色盲,FM-100色彩试验,相关检查
色盲,同色表检查法,相关检查
疝气,腹部平片,相关检查
生殖器念珠菌病,吞噬白色念珠菌功能试验,相关检查
色盲,主觉检查,相关检查
睾丸女性化,染色体,相关检查
干眼,血液检查,相关检查
疝气,腹部叩诊,相关检查
上隐斜,遮盖法,相关检查
生殖器念珠菌病,男科检查,相关检查
干眼,免疫学检测,相关检查
上隐斜,屈光检查,相关检查
干眼,泪膜破裂时间,相关检查
干眼,结膜的检查,相关检查
干眼,舍莫尔试验,相关检查
肱动脉损伤,CT检查,相关检查
肱动脉损伤,钼靶X线检查,相关检查
肝硬化性肾损害,尿沉渣,相关检查
干眼,泪液溶菌酶,相关检查
肝炎病毒相关风湿病,血常规,相关检查
肝炎病毒相关风湿病,心电图,相关检查
干眼,泪器检查,相关检查
干眼,泪液乳铁蛋白,相关检查
疝气,腹部外形触诊,相关检查
蔗尘肺,耳、鼻、咽拭子细菌培养,相关检查
水杨酸类中毒,血常规,相关检查
肝脏外伤,胸部平片,相关检查
水杨酸类中毒,尿常规,相关检查
肝脏外伤,腹腔灌洗试验,相关检查
视网膜母细胞瘤,血管造影,相关检查
视网膜母细胞瘤,眼底检查,相关检查
水杨酸类中毒,大生化检查,相关检查
筛窦恶性肿瘤,血液检查,相关检查
筛窦恶性肿瘤,耳鼻咽喉CT检查,相关检查
肝脏外伤,腹部平片,相关检查
肝脏外伤,腹腔穿刺,相关检查
流行性出血热,血清白细胞介素8,相关检查
郎-奥韦综合征,腹部CT,相关检查
郎-奥韦综合征,胃镜,相关检查
流行性出血热,流行性出血热病毒抗体,相关检查
郎-奥韦综合征,肠镜,相关检查
视网膜母细胞瘤,巩膜透照,相关检查
肝脏外伤,肝搏动,相关检查
淋巴结-胆道综合征,腹部CT,相关检查
淋巴结-胆道综合征,腹部平片,相关检查
淋巴结-胆道综合征,血常规,相关检查
流行性出血热,溶解酶,相关检查
淋巴结-胆道综合征,剖腹探查,相关检查
流行性出血热,尿沉渣,相关检查
流行性出血热,淋巴细胞比值(LY%),相关检查
流行性出血热,肾功能检查,相关检查
流行性出血热,血常规,相关检查
老年急性阑尾炎,腹部平片,相关检查
流行性出血热,颗粒膜蛋白-140,相关检查
流行性出血热,病毒感染免疫检测,相关检查
老年急性阑尾炎,腹部CT,相关检查
淋巴结-胆道综合征,腹部外形触诊,相关检查
流行性出血热,心电图,相关检查
老年急性阑尾炎,腹部听诊,相关检查
老年急性阑尾炎,闭孔内肌试验,相关检查
老年急性阑尾炎,腹部外形触诊,相关检查
肺动脉瓣关闭不全,心电图,相关检查
输卵管妊娠,人绒毛膜促性腺激素（HCG）,相关检查
色盲,Nagel色觉镜检查法,相关检查
肺动脉瓣关闭不全,胸部平片,相关检查
输卵管妊娠,妇科超声检查,相关检查
肺动脉瓣关闭不全,多普勒超声心动图,相关检查
反应性精神病,神经系统检查,相关检查
肺动脉瓣关闭不全,二维超声心动图,相关检查
输卵管妊娠,孕酮(P),相关检查
分裂情感性精神病,神经系统检查,相关检查
蓝色橡皮泡痣综合症,血液生化六项检查,相关检查
反应性精神病,脑电图检查,相关检查
蓝色橡皮泡痣综合症,血管造影,相关检查
反应性精神病,脑神经检查,相关检查
旅游者腹泻,血液生化六项检查,相关检查
旅游者腹泻,免疫电泳,相关检查
蓝色橡皮泡痣综合症,造影检查,相关检查
分裂情感性精神病,脑神经检查,相关检查
旅游者腹泻,便常规,相关检查
肝脏外伤,CT检查,相关检查
旅游者腹泻,酶联免疫吸附试验,相关检查
反应性精神病,自主神经功能检查,相关检查
肝炎病毒相关风湿病,蛋白电泳,相关检查
腹股沟肉芽肿,补体结合试验,相关检查
腹股沟肉芽肿,涂片,相关检查
腹股沟肉芽肿,血清学反应,相关检查
腹股沟肉芽肿,真菌组织病理学,相关检查
腹股沟肉芽肿,浆细胞,相关检查
反流性肾病,肾功能检查,相关检查
反流性肾病,血液生化六项检查,相关检查
肛窦炎及肛乳头炎,直肠镜检查,相关检查
法洛三联症,心电图,相关检查
法洛三联症,多普勒超声心动图,相关检查
反流性肾病,膀胱输尿管返流显象,相关检查
颈椎椎管狭窄症,CT检查,相关检查
