entity1,relation,entity2
肌肉压痛,相关症状,睡眠障碍
肌肉压痛,相关症状,衰弱
肌肉压痛,相关症状,喉肌无力
肌肉压痛,相关症状,声音嘶哑
肌肉压痛,相关症状,呼吸困难
肌肉压痛,相关症状,易激惹
肌肉压痛,相关症状,紫绀
肌肉压痛,相关症状,吞咽困难
肾小球硬化,相关症状,肾小球滤过率下降
肾小球硬化,相关症状,肾小球有病理形态改变
肾性尿崩,相关症状,发热伴尿频、尿急、尿痛、腰疼
肾性尿崩,相关症状,尿崩
肌肉砸伤,相关症状,剧痛
肌肉砸伤,相关症状,开放性损伤
肌肉砸伤,相关症状,无力
肌肉砸伤,相关症状,肌肉挫伤
肌肉砸伤,相关症状,肌肉撕裂
肌肉砸伤,相关症状,肌肉撞伤
肌肉砸伤,相关症状,紧张
肌肉砸伤,相关症状,内出血
肾血管畸形,相关症状,蛋白尿
肾血管畸形,相关症状,血尿
肌肉撞伤,相关症状,剧痛
肌肉撞伤,相关症状,开放性损伤
肌肉撞伤,相关症状,肌肉挫伤
肌肉撞伤,相关症状,肌肉拉伤
肌肉撞伤,相关症状,肌肉撕裂
肌肉撞伤,相关症状,紧张
肾小球体积增大,相关症状,蛋白尿
肾小球体积增大,相关症状,血尿
肌肉硬结,相关症状,剧痛
肌肉硬结,相关症状,持续性疼痛
肌肉硬结,相关症状,肌肉撞伤
肌肉硬结,相关症状,肌肉砸伤
肌肉硬结,相关症状,肌肉压痛
肌肉硬结,相关症状,肌肉撕裂
肌肉硬结,相关症状,肌肉挛缩
肌肉硬结,相关症状,肌肉拉伤
肌肉硬结,相关症状,肌肉挫伤
肌肉硬结,相关症状,肌肉酸痛
肌肉硬结,相关症状,局部压痛
肌肉硬结,相关症状,开放性损伤
肌肉硬结,相关症状,紧张
肌肉硬结,相关症状,无力
肾小球旁器增生,相关症状,低血钾
肾小球旁器增生,相关症状,多尿
肾性骨质软化,相关症状,弥漫性骨质疏松
肾性糖尿,相关症状,糖尿
肌体张力异常,相关症状,瘫痪
肌体张力异常,相关症状,扭转痉挛
肌体张力异常,相关症状,蹒跚步态
肌体张力异常,相关症状,角弓反张
肌体张力异常,相关症状,腱反射亢进
肌体张力异常,相关症状,肌张力降低
肌体张力异常,相关症状,肌张力减低
肌体张力异常,相关症状,肌肉萎缩
肌体张力异常,相关症状,吞咽困难
肌体张力异常,相关症状,感觉障碍
肌体张力异常,相关症状,强直性肌张力增高
肌体张力异常,相关症状,无力
肌体张力异常,相关症状,齿轮样强直
肌体张力异常,相关症状,垂腕
肌体张力异常,相关症状,痉挛性斜颈
肌体张力异常,相关症状,痉挛性的肌张力增高
肌体张力异常,相关症状,疲劳
肌体张力异常,相关症状,多发性神经炎
肌体张力异常,相关症状,感觉性共济失调
肌体张力异常,相关症状,肌肉纤维震颤
肌体张力异常,相关症状,偏瘫
肌体张力异常,相关症状,马蹄内翻足
肌体张力异常,相关症状,营养不良
肌体张力异常,相关症状,震颤
肌体张力异常,相关症状,窒息
肌纤维颤搐,相关症状,抽搐
肌痛,相关症状,类风湿关节炎
肌痛,相关症状,剧痛
肌痛,相关症状,睡眠障碍
肌痛,相关症状,淋巴结肿大
肌痛,相关症状,关节酸痛
肌痛,相关症状,关节肿胀
肌痛,相关症状,钝痛
肌痛,相关症状,疲劳
肌痛,相关症状,疲乏
肌痛,相关症状,失眠
肌痛,相关症状,易醒
肌痛,相关症状,紧张
肌痛,相关症状,乏力
肌痛,相关症状,低热
肌痛,相关症状,焦虑
肌痛,相关症状,过劳
肌痛,相关症状,晨僵
肌束震颤,相关症状,感觉障碍
肌束震颤,相关症状,无力
肌束震颤,相关症状,重症肌无力
肌束震颤,相关症状,节段性分离性感觉障碍
肌束震颤,相关症状,疲劳
肌束震颤,相关症状,麻痹
肌无力危象,相关症状,重症肌无力
肌无力危象,相关症状,肌肉跳动
肌无力危象,相关症状,反拗危象
肌无力危象,相关症状,复视
肌无力危象,相关症状,构音不清
肌无力危象,相关症状,肌痛
肌无力危象,相关症状,肠鸣
肌无力危象,相关症状,低钠血症
肌无力危象,相关症状,胆碱能危象
肌无力危象,相关症状,肌张力降低
肌无力危象,相关症状,疲劳
肌无力危象,相关症状,吞咽困难
肌无力危象,相关症状,呼吸困难
肌纤维大小不等,相关症状,肌肉挛缩
肌纤维大小不等,相关症状,肌肉萎缩
肌纤维大小不等,相关症状,无力
肌纤维大小不等,相关症状,营养不良
肾源性水肿,相关症状,水肿
肾源性水肿,相关症状,细胞外液渗透压增高
肾阴阳两虚,相关症状,盗汗
肾阴阳两虚,相关症状,多梦
肾阴虚,相关症状,肾气虚
肾阴虚,相关症状,肾阳虚
肾阴虚,相关症状,腰痛
肾阴虚,相关症状,肝肾亏虚
肾阴虚,相关症状,肝肾阳虚
肾阴虚,相关症状,肝肾阴虚
肾异位伴随输尿管异位,相关症状,尿失禁
肾脏破裂,相关症状,血尿
肾盂积水,相关症状,输尿管痉挛
肌性肌无力,相关症状,过劳
肾脏受累,相关症状,腹痛
肾脏受累,相关症状,皮疹
肌张力过高,相关症状,齿轮样强直
肌张力过高,相关症状,抽搐
肌张力过高,相关症状,共济失调
肌张力过高,相关症状,肌肉痉挛性疼痛
肌张力过高,相关症状,痉挛性的肌张力增高
肌张力过高,相关症状,麻痹
肌张力过高,相关症状,铅管样强直
肌张力过高,相关症状,强直性肌张力增高
肌张力过高,相关症状,震颤
肌张力减低,相关症状,乏力
肌张力减低,相关症状,肌张力过高
肌张力减低,相关症状,脊髓病变
肌张力减低,相关症状,紧张
肌张力减低,相关症状,休克
肌张力减低,相关症状,营养不良
肌张力减低,相关症状,重症肌无力
肌张力降低,相关症状,紧张
基底节出血,相关症状,意识障碍
鸡眼,相关症状,角质增厚
鸡眼,相关症状,丘疹
肾脏缩小,相关症状,急性肾衰竭
肾脏缩小,相关症状,肾皮质坏死
稽留流产,相关症状,恶心
稽留流产,相关症状,腹痛
稽留流产,相关症状,流产
稽留流产,相关症状,妊娠反应
稽留流产,相关症状,停经
稽留流产,相关症状,先兆流产
稽留流产,相关症状,异位妊娠
稽留流产,相关症状,阴道出血
稽留流产,相关症状,子宫出血
稽留流产,相关症状,子宫小
肾盏结石,相关症状,肾痛
生长缓慢,相关症状,营养不良性水肿
生长缓慢,相关症状,进行性消瘦
肌阵挛,相关症状,猝倒
肌阵挛,相关症状,癫痫的全身强直-阵挛发作
肌阵挛,相关症状,跌倒发作
肌阵挛,相关症状,人格改变
肌阵挛,相关症状,婴儿痉挛症
肌阵挛,相关症状,智能减退
肌阵挛,相关症状,智能障碍
肌阵挛,相关症状,自动症
升主动脉根部环状缩窄,相关症状,血流不畅
升主动脉根部环状缩窄,相关症状,血流动力学障碍
肾盏变钝,相关症状,血尿
肾盏变钝,相关症状,蛋白尿
渗出性胸水,相关症状,咳嗽
渗出性胸水,相关症状,呼吸困难
生长激素分泌过多,相关症状,指骨节肥大
稽留热,相关症状,败血症
稽留热,相关症状,斑疹
稽留热,相关症状,弛张热
稽留热,相关症状,持续性弛张热
稽留热,相关症状,肺实变
稽留热,相关症状,高热
稽留热,相关症状,高热寒战
稽留热,相关症状,寒战
稽留热,相关症状,呼吸急促
稽留热,相关症状,间歇热
稽留热,相关症状,咳嗽
稽留热,相关症状,肉芽肿
稽留热,相关症状,铁锈色痰
稽留热,相关症状,脱水
稽留热,相关症状,胸痛
稽留热,相关症状,休克
极重度精神发育迟滞,相关症状,呆滞
极重度精神发育迟滞,相关症状,耳聋
极重度精神发育迟滞,相关症状,轻度精神发育迟滞
极重度精神发育迟滞,相关症状,思维贫乏
极重度精神发育迟滞,相关症状,学习困难
极重度精神发育迟滞,相关症状,营养不良
极重度精神发育迟滞,相关症状,中度精神发育迟滞
极重度精神发育迟滞,相关症状,注意力不集中
极速型心率,相关症状,焦虑
极速型心率,相关症状,恐惧
急性非化脓性一过性颈淋巴结肿胀,相关症状,斑丘疹
急性非化脓性一过性颈淋巴结肿胀,相关症状,持续性发热
急性非化脓性一过性颈淋巴结肿胀,相关症状,充血
急性非化脓性一过性颈淋巴结肿胀,相关症状,多形红斑样皮疹
急性非化脓性一过性颈淋巴结肿胀,相关症状,肛周皮肤潮红
急性非化脓性一过性颈淋巴结肿胀,相关症状,高热
急性非化脓性一过性颈淋巴结肿胀,相关症状,关节疼痛
急性非化脓性一过性颈淋巴结肿胀,相关症状,结痂
急性非化脓性一过性颈淋巴结肿胀,相关症状,结节
急性非化脓性一过性颈淋巴结肿胀,相关症状,结膜充血
急性非化脓性一过性颈淋巴结肿胀,相关症状,咳嗽
急性非化脓性一过性颈淋巴结肿胀,相关症状,口唇潮红
急性非化脓性一过性颈淋巴结肿胀,相关症状,淋巴结肿大
急性非化脓性一过性颈淋巴结肿胀,相关症状,脉搏加速
急性非化脓性一过性颈淋巴结肿胀,相关症状,脓性分泌物
急性非化脓性一过性颈淋巴结肿胀,相关症状,疱疹
急性非化脓性一过性颈淋巴结肿胀,相关症状,水肿
急性非化脓性一过性颈淋巴结肿胀,相关症状,特征性趾端大片状脱皮
急性非化脓性一过性颈淋巴结肿胀,相关症状,心动过速
急性非化脓性一过性颈淋巴结肿胀,相关症状,咽部粘膜弥漫充血
急性非化脓性一过性颈淋巴结肿胀,相关症状,杨梅样舌
急性非化脓性一过性颈淋巴结肿胀,相关症状,掌跖发红
急性非化脓性一过性颈淋巴结肿胀,相关症状,指甲可见横沟纺
急性房颤,相关症状,传导阻滞
急性房颤,相关症状,房室传导阻滞
急性房颤,相关症状,气急
急性房颤,相关症状,室颤
急性房颤,相关症状,头晕
急性房颤,相关症状,心动过速
急性房颤,相关症状,心悸
急性房颤,相关症状,心律失常
急性房颤,相关症状,胸闷
急性房颤,相关症状,早搏
生理性肥胖,相关症状,胸闷
生理性肥胖,相关症状,肥胖
生理性闭经,相关症状,雌激素不足
生化妊娠,相关症状,自发性流产
急性病容,相关症状,鼻出血
急性病容,相关症状,齿龈出血
急性病容,相关症状,盗汗
急性病容,相关症状,恶心
急性病容,相关症状,恶心与呕吐
急性病容,相关症状,乏力
急性病容,相关症状,腹痛
急性病容,相关症状,腹泻
急性病容,相关症状,干咳
急性病容,相关症状,高热
急性病容,相关症状,寒战
急性病容,相关症状,肌肉酸痛
急性病容,相关症状,稽留热
急性病容,相关症状,急腹症
急性病容,相关症状,结节
急性病容,相关症状,咳嗽
急性病容,相关症状,咯血
急性病容,相关症状,面色潮红
急性病容,相关症状,皮炎
急性病容,相关症状,疲劳
急性病容,相关症状,脾大
急性病容,相关症状,贫血
急性病容,相关症状,气短
急性病容,相关症状,全血细胞减少
急性病容,相关症状,溶血性贫血
生理性腹泻,相关症状,婴儿湿疹
生理性腹泻,相关症状,腹泻
生理性腹泻,相关症状,虚胖
急性宫颈炎,相关症状,白带
急性宫颈炎,相关症状,白细胞增多
急性宫颈炎,相关症状,发烧
生理性黄疸,相关症状,胆红素升高
生理性萎缩,相关症状,内分泌功能减退
急性呼吸窘迫综合征,相关症状,呼吸困难
急性呼吸窘迫综合征,相关症状,呼吸衰竭
急性呼吸窘迫综合征,相关症状,呼吸窘迫综合症
急性呼吸窘迫综合征,相关症状,左心衰竭
急性呼吸窘迫综合征,相关症状,呼吸性碱中毒
急性呼吸窘迫综合征,相关症状,呻吟
急性呼吸窘迫综合征,相关症状,焦虑
急性呼吸窘迫综合征,相关症状,疲劳
急性呼吸窘迫综合征,相关症状,嗜睡
急性呼吸窘迫综合征,相关症状,水肿
急性呼吸窘迫综合征,相关症状,休克
急性呼吸窘迫综合征,相关症状,谵妄
急性呼吸困难,相关症状,呼吸困难
急性呼吸困难,相关症状,急性呼吸窘迫综合征
急性呼吸困难,相关症状,窒息
急性呼吸困难,相关症状,咯血
急性呼吸困难,相关症状,肺栓塞
急性呼吸困难,相关症状,肺纤维化
急性呼吸困难,相关症状,呼吸急促
急性呼吸困难,相关症状,咳嗽
急性呼吸困难,相关症状,心力衰竭
急性呼吸困难,相关症状,胸痛
急性呼吸困难,相关症状,三凹征
急性呼吸困难,相关症状,肺不张
急性呼吸困难,相关症状,烦躁不安
急性呼吸困难,相关症状,发绀
急性呼吸困难,相关症状,心源性呼吸困难
急性呼吸困难,相关症状,胸闷
急性呼吸困难,相关症状,充血
急性呼吸困难,相关症状,水肿
急性呼吸困难,相关症状,晕厥
急性呼吸困难,相关症状,低血压
急性呼吸困难,相关症状,中性粒细胞增高
急性呼吸困难,相关症状,胸腔积液
急性呼吸困难,相关症状,血压下降
急性呼吸困难,相关症状,休克
急性呼吸困难,相关症状,脉数
生理盲点扩大,相关症状,头痛
生理盲点扩大,相关症状,眼痛
急性腹痛,相关症状,胆绞痛
急性腹痛,相关症状,恶心与呕吐
急性腹痛,相关症状,腹膜炎
急性腹痛,相关症状,腹痛
急性腹痛,相关症状,腹泻
急性腹痛,相关症状,腹胀
急性腹痛,相关症状,高热
急性腹痛,相关症状,寒战
急性腹痛,相关症状,急性胃扩张
急性腹痛,相关症状,溃疡
急性腹痛,相关症状,内出血
急性腹痛,相关症状,脓肿
急性腹痛,相关症状,呻吟
急性腹痛,相关症状,胃痛
急性腹痛,相关症状,消化性溃疡
急性腹痛,相关症状,心包炎
急性腹痛,相关症状,休克
急性腹痛,相关症状,血尿
急性腹痛,相关症状,中上腹痛
急性尿潴留,相关症状,胀痛
急性面容,相关症状,衰弱
急性面容,相关症状,恶病质
急性面容,相关症状,肝病面容
急性面容,相关症状,鼻翼扇动
急性面容,相关症状,震颤
急性面容,相关症状,慢性面容
急性面容,相关症状,面色潮红
急性面容,相关症状,贫血
急性面容,相关症状,消瘦
急性面容,相关症状,猩红热面容
急性面容,相关症状,咳嗽
急性面容,相关症状,表情淡漠
急性面容,相关症状,充血
急性面容,相关症状,乏力
急性面容,相关症状,反应迟钝
急性面容,相关症状,口唇疱疹
急性面容,相关症状,面色灰暗
急性面容,相关症状,面色苍白
急性面容,相关症状,高热
急性面容,相关症状,麻痹
急性面容,相关症状,苦笑面容
急性面容,相关症状,牙关紧闭
急性面容,相关症状,痴呆
急性面容,相关症状,金鱼眼
急性面容,相关症状,颈短
急性贫血,相关症状,休克
急性溶血性尿毒综合征,相关症状,腹泻
急性溶血性尿毒综合征,相关症状,呕吐
急性肾衰竭,相关症状,呕吐
急性肾衰竭,相关症状,腹泻
生理性震颤,相关症状,震颤性肌强直，运动徐缓
急性胃扩张,相关症状,紧张
生命体征改变,相关症状,体温调节紊乱
生命体征改变,相关症状,体温过低
生命体征改变,相关症状,血压偏低
生命体征改变,相关症状,血压下降
生殖泌尿道危象,相关症状,腹痛
生殖泌尿道危象,相关症状,泌尿道破裂
声带肥厚,相关症状,声带老化
声带肥厚,相关症状,声带萎缩
生理性醉酒,相关症状,呼吸气为酒味
生理性醉酒,相关症状,醉酒
声带老化,相关症状,发音改变
生殖器外伤,相关症状,外阴损伤
生殖器外伤,相关症状,阴茎损伤
急性胃痛,相关症状,恶心与呕吐
急性胃痛,相关症状,胃肠道胀气
棘突压痛,相关症状,无力
脊肋角膨隆,相关症状,寒战
脊肋角膨隆,相关症状,高热
集合管或乳头弥散性真菌浸润,相关症状,尿频
集合管或乳头弥散性真菌浸润,相关症状,尿急
急性阴道感染,相关症状,尿频
急性阴道感染,相关症状,尿急
急性下肢缺血,相关症状,下蹲困难
挤压伤,相关症状,心慌
挤压伤,相关症状,恶心
脊神经根受损,相关症状,肩背痛
声带萎缩,相关症状,声音变低
声带萎缩,相关症状,声音嘶哑
