entity1,entity2,relation
肾乳头及肾盂出血,肾盂内压测定,相关检查
肌张力过高,血清苯丙氨酸（Phe）,相关检查
肌张力过高,肌电图,相关检查
肌张力过高,肌张力检查,相关检查
肌张力过高,尿苯丙酸试验,相关检查
肾上腺皮质激素不足,尿常规,相关检查
肾上腺皮质激素不足,促肾上腺皮质激素,相关检查
肾上腺皮质激素不足,血尿素,相关检查
肾上腺皮质激素不足,肾上腺CT检查,相关检查
肌张力减低,肌张力检查,相关检查
肌张力减低,指总伸肌肌力试验,相关检查
肌张力降低,肌张力检查,相关检查
肌阵挛,贝美格诱发试验,相关检查
肌阵挛,肌张力检查,相关检查
肌阵挛,肌电图,相关检查
肾区压痛和叩痛,肾血管造影,相关检查
肾区压痛和叩痛,腹膜后充气造影,相关检查
鸡眼,皮肤真菌镜检,相关检查
鸡眼,皮肤颜色,相关检查
肾上腺皮质良性男性化现象,腹部血管超声检查,相关检查
肾上腺皮质良性男性化现象,促皮质素释放激素（CRH）兴奋试验,相关检查
肾上腺转移,肿瘤基因P53抗体（P53-AB）,相关检查
肾上腺转移,肿瘤相关抗原,相关检查
肾栓塞,肾动态显像,相关检查
肾栓塞,肾血管造影,相关检查
肾衰竭,尿碱性磷酸酶,相关检查
肾衰竭,尿醛固酮,相关检查
肾衰竭,尿亮氨酸氨基肽酶,相关检查
肾上腺中毒,肾上腺MRI检查,相关检查
肾损害,尿常规,相关检查
肾损害,肿瘤声学造影,相关检查
稽留热,肥达氏反应,相关检查
稽留热,体温测量,相关检查
稽留热,结核杆菌血清学检查（anti-TB）,相关检查
稽留热,尿常规,相关检查
稽留热,尿γ-谷氨酰转移酶,相关检查
基因融合,多药耐药（MDR）基因检测,相关检查
稽留流产,IgG抗A-效价测定,相关检查
肾外梗阻,尿常规,相关检查
肾无功能,尿常规,相关检查
肾无功能,肾功能检查,相关检查
极速型心率,心电图,相关检查
极重度精神发育迟滞,核磁共振成像(MRI),相关检查
极重度精神发育迟滞,颅脑CT检查,相关检查
极重度精神发育迟滞,SPECT显像,相关检查
急性病容,结核杆菌基因检测（PCR）,相关检查
急性病容,流行性脑脊髓膜炎免疫学试验,相关检查
急性病容,痰培养,相关检查
急性病容,面容表情,相关检查
肾小动脉有纤维梗死,血清尿素,相关检查
肾小动脉有纤维梗死,尿常规,相关检查
肾小管坏死,尿常规,相关检查
肾小管酸化功能障碍,尿糖,相关检查
肾小管酸化功能障碍,肾功能检查,相关检查
肾小管酸化功能障碍,尿常规,相关检查
肾小管萎陷,肾小管葡萄糖最大重吸收量试验,相关检查
肾小管萎陷,肾血管造影,相关检查
肾小管萎陷,肾小管氨马尿酸最大排泄量试验,相关检查
肾小管细胞受损后炎症,尿去氢异雄酮,相关检查
肾小管细胞受损后炎症,肾血流量（RPF）,相关检查
肾小管细胞受损后炎症,氯化铵负荷试验,相关检查
急性非化脓性一过性颈淋巴结肿胀,拉斯特征,相关检查
急性非化脓性一过性颈淋巴结肿胀,钼靶X线检查,相关检查
肾小球滤过率下降,尿β2微球蛋白清除率,相关检查
肾小球滤过率下降,肾小球滤过分数(GFF),相关检查
肾小球滤过率下降,肾小球滤过率（GFR）,相关检查
急性房颤,心电图,相关检查
急性房颤,动态心电图（Holter监测）,相关检查
肾小管重吸收障碍,尿钠,相关检查
肾小管重吸收障碍,尿氨基酸氮,相关检查
肾小管重吸收障碍,木糖测定,相关检查
急性宫颈炎,宫颈妇科常规检查,相关检查
急性宫颈炎,宫颈分泌物培养,相关检查
急性宫颈炎,妇科常规检查,相关检查
急性呼吸困难,肺阻抗血流图,相关检查
急性腹痛,十二指肠胃反流测定和显像,相关检查
急性腹痛,粪隐血试验,相关检查
急性腹痛,腹壁紧张度,相关检查
急性腹痛,粪食物残渣,相关检查
肾小球基底膜蛾噬现象,肾小管氨马尿酸最大排泄量试验,相关检查
急性呼吸窘迫综合征,每分钟静息通气量（VE）,相关检查
急性呼吸窘迫综合征,呼吸肌功能测定,相关检查
急性呼吸窘迫综合征,脉冲震荡肺功能（IOS）,相关检查
急性呼吸窘迫综合征,每分钟肺泡通气量（VA）,相关检查
急性呼吸窘迫综合征,肺容量测定,相关检查
急性面容,肺功能检查,相关检查
急性面容,肺显像,相关检查
肾性骨质软化,超级影像,相关检查
肾性骨质软化,尿羟脯氨酸（HYP）,相关检查
肾性骨质软化,骨关节及软组织CT检查,相关检查
神经伤,肌电图,相关检查
神经伤,CT平扫,相关检查
神经伤,CT检查,相关检查
肾小球硬化,肿瘤声学造影,相关检查
肾小球硬化,尿中包涵体检查,相关检查
肾小球硬化,尿β2微球蛋白清除率,相关检查
肾血管畸形,肾血流图,相关检查
肾血管畸形,肾血管造影,相关检查
急性贫血,骨髓各系细胞形态学检查,相关检查
急性贫血,血涂片,相关检查
肾小球旁器增生,肾图检查,相关检查
肾小球旁器增生,肾脏CT检查,相关检查
肾小球体积增大,肾血管造影,相关检查
肾小球体积增大,肾小球滤过分数(GFF),相关检查
肾小球体积增大,尿β2微球蛋白清除率,相关检查
急性溶血性尿毒综合征,尿常规,相关检查
急性溶血性尿毒综合征,积液纤维结合蛋白,相关检查
急性胃扩张,胃总酸度测定,相关检查
肾小球内“三高”,尿β2微球蛋白清除率,相关检查
肾小球内“三高”,肾小球滤过分数(GFF),相关检查
急性肾衰竭,血清α1微球蛋白（α1-MG）,相关检查
急性胃痛,基础胃液分泌量,相关检查
急性胃痛,纤维胃镜检查,相关检查
急性下肢缺血,心血管造影,相关检查
棘突压痛,脊柱MRI检查,相关检查
急性阴道感染,外阴部妇科常规检查,相关检查
肾性尿崩,肾脏CT检查,相关检查
肾性尿崩,肾血管造影,相关检查
肾性糖尿,尿沉渣管型检查,相关检查
肾性糖尿,血糖,相关检查
肾性糖尿,极低密度脂蛋白-胆固醇,相关检查
肾阳虚,浆细胞,相关检查
肾阳虚,肾脏CT检查,相关检查
肾阳虚,肾脏MRI检查,相关检查
肾异位伴随输尿管异位,肾脏超声检查,相关检查
肾异位伴随输尿管异位,放射性核素肾图,相关检查
肾异位伴随输尿管异位,静脉尿路造影,相关检查
肾阴阳两虚,尿去氢异雄酮,相关检查
肾阴阳两虚,肾脏MRI检查,相关检查
肾阴阳两虚,肾脏CT检查,相关检查
肾小球有病理形态改变,肾小球滤过率（GFR）,相关检查
肾小球有病理形态改变,尿去氢异雄酮,相关检查
肾盂积水,尿常规,相关检查
肾盂积水,肾盂内压测定,相关检查
肾脏破裂,肾血管造影,相关检查
肾脏破裂,尿常规,相关检查
肾阴虚,尿去氢异雄酮,相关检查
肾阴虚,环磷酸鸟苷,相关检查
肾阴虚,肾脏MRI检查,相关检查
肾阴虚,肾脏CT检查,相关检查
肾阴虚,浆细胞,相关检查
集合管或乳头弥散性真菌浸润,12小时尿细胞计数,相关检查
脊肋角膨隆,尿常规,相关检查
挤压伤,血常规,相关检查
脊髓半切综合征,脊柱MRI检查,相关检查
脊神经根受损,臂丛牵拉试验,相关检查
脊神经压迫,挺胸试验,相关检查
脊髓出血,脊柱MRI检查,相关检查
脊髓病变,脊柱MRI检查,相关检查
肾脏受累,肿瘤声学造影,相关检查
脊髓的浸润,核磁共振成像(MRI),相关检查
脊髓的浸润,血液检查,相关检查
肾源性水肿,肝胆显像,相关检查
肾源性水肿,三碘甲状腺原氨酸抑制试验,相关检查
肾盏结石,肾血管造影,相关检查
生长过快,生长激素激发试验,相关检查
生长过快,生长激素,相关检查
肾盏变钝,肾脏MRI检查,相关检查
肾盏变钝,肾血管造影,相关检查
渗出性胸水,胸水检查,相关检查
渗出性胸水,流式细胞DNA分析,相关检查
生长缓慢,新生儿体格检查,相关检查
生长缓慢,常规体检,相关检查
生长激素分泌过多,垂体后叶素,相关检查
生长激素分泌过多,脑垂体CT检查,相关检查
升主动脉根部环状缩窄,心血管造影,相关检查
升主动脉根部环状缩窄,M型超声心动图（ME）,相关检查
升主动脉根部环状缩窄,心电图,相关检查
肾脏缩小,肾血管造影,相关检查
肾脏缩小,肾脏超音波,相关检查
脊髓缺血,癌胚抗原（CEA）,相关检查
脊髓缺血,脊柱MRI检查,相关检查
脊髓丘脑束受压,脊柱MRI检查,相关检查
生理性肥胖,体重指数,相关检查
生理性肥胖,生长激素,相关检查
生理性萎缩,一般摄片检查,相关检查
生长激素分泌过少,胰岛素低血糖兴奋GH、ACTH试验,相关检查
生长激素分泌过少,脑垂体CT检查,相关检查
生长激素分泌过少,生长激素,相关检查
生理性腹泻,粪特里布累,相关检查
生理性腹泻,尿瓜氨酸,相关检查
生理性腹泻,柯萨奇病毒抗体,相关检查
生理性黄疸,"总胆红素（TBIL,STB）",相关检查
生理性黄疸,直接胆红素与总胆红素比值,相关检查
生理性黄疸,红细胞血清总胆红素,相关检查
生理性闭经,雌激素试验,相关检查
生理性闭经,雌激素,相关检查
生化妊娠,妇科超声检查,相关检查
生化妊娠,人绒毛膜促性腺激素（HCG）,相关检查
生化妊娠,孕酮(P),相关检查
脊髓性肌萎缩,脊柱MRI检查,相关检查
脊髓性肌萎缩,副神经检查,相关检查
脊髓性间歇破行,脊柱MRI检查,相关检查
脊髓性间歇破行,CT检查,相关检查
脊髓性间歇破行,姿势与步态,相关检查
生理盲点扩大,眼科检查,相关检查
生理盲点扩大,眼功能检查,相关检查
脊髓压迫,脊柱MRI检查,相关检查
脊髓压迫,脊髓灰质炎病毒抗体,相关检查
脊柱侧弯,脊柱检查,相关检查
脊柱侧弯,脊柱MRI检查,相关检查
脊柱病变性骨盆畸形,脊柱MRI检查,相关检查
脊突叩痛,CT检查,相关检查
生理性震颤,运动功能检查,相关检查
生理性震颤,神经系统检查,相关检查
脊柱的成角畸形,脊柱检查,相关检查
生理性厌食,便常规,相关检查
生理性厌食,血常规,相关检查
生理性厌食,尿常规,相关检查
生理性醉酒,血液检查,相关检查
生理性醉酒,血液碳氧血红蛋白,相关检查
脊髓休克,脊柱MRI检查,相关检查
脊髓休克,尿亮氨酸氨基肽酶,相关检查
生命体征改变,儿童体检,相关检查
生命体征改变,常规体检,相关检查
生命体征改变,老年人体检,相关检查
生殖器外伤,妇科常规检查,相关检查
生殖器外伤,妇科超声检查,相关检查
生殖器外伤,妇科疾病的病毒检查,相关检查
生殖器外伤,外生殖器检查,相关检查
声带老化,耳鼻咽喉CT检查,相关检查
脊柱破坏,骨关节及软组织CT检查,相关检查
生殖泌尿道危象,泌尿系统CT检查,相关检查
生殖泌尿道危象,泌尿感染类尿常规,相关检查
脊柱后突,脊柱MRI检查,相关检查
脊柱后突,脊柱触诊,相关检查
脊柱后突,直伸运动试验,相关检查
声带肥厚,耳鼻咽喉CT检查,相关检查
脊柱和四肢畸形,胸腔积液检查,相关检查
脊柱和四肢畸形,血浆铜蓝蛋白（CP）,相关检查
脊柱裂,脊柱检查,相关检查
脊柱前突变直局部叩痛,尿常规,相关检查
脊柱生理弯曲消失,脊柱MRI检查,相关检查
脊柱生理弯曲消失,钼靶X线检查,相关检查
脊柱弯曲,脊柱MRI检查,相关检查
脊柱弯曲,人白细胞抗原B27（HLA―B27）,相关检查
脊柱弯曲,钼靶X线检查,相关检查
脊柱骨质改变,脊柱MRI检查,相关检查
声带麻痹,耳鼻咽喉CT检查,相关检查
声门短而窄,耳鼻咽喉CT检查,相关检查
声带萎缩,耳鼻咽喉CT检查,相关检查
声调似小孩,生长激素,相关检查
声调似小孩,垂体后叶素,相关检查
声调似小孩,脑垂体CT检查,相关检查
声门运动障碍,便常规,相关检查
声门运动障碍,尿常规,相关检查
声门运动障碍,血常规,相关检查
脊柱退变,骨关节及软组织CT检查,相关检查
声门水肿,耳鼻咽喉CT检查,相关检查
技术狂躁症,神经系统核医学检查,相关检查
记忆力障碍,颅脑超声检查,相关检查
记忆力障碍,肺活量体重指数,相关检查
记忆力障碍,颅脑CT检查,相关检查
脊椎僵直,脊柱椎体平扫,相关检查
脊椎僵直,脊柱MRI检查,相关检查
脊椎僵直,脊柱活动度,相关检查
脊椎僵直,拾物试验,相关检查
记忆受损,颅脑MRI检查,相关检查
记忆力消失,颅脑MRI检查,相关检查
声门以上的损伤,血常规,相关检查
声门以上的损伤,尿常规,相关检查
声门以上的损伤,便常规,相关检查
声音变低,血常规,相关检查
声音变低,尿常规,相关检查
声音变低,常规体检,相关检查
声音变低,便常规,相关检查
继发感染,白细胞计数（WBC）,相关检查
季节性情绪抑郁,脑脊液镁,相关检查
声音嘶哑,耳鼻咽喉CT检查,相关检查
声音嘶哑,呼气流速,相关检查
季节性手脱皮,皮肤真菌镜检,相关检查
季节性浅红斑片,血清免疫球蛋白E（IgE）,相关检查
季节性浅红斑片,血常规,相关检查
声音异常,耳鼻咽喉CT检查,相关检查
失眠,睡眠试验,相关检查
失眠,多导睡眠图检查,相关检查
失钠多于失水且血清钠浓度低,血液电解质检查,相关检查
失水,血液电解质检查,相关检查
失读,语言检查法,相关检查
失钠性昏迷,生长激素激发试验,相关检查
失水多于失钠且血清钠浓度高,血液电解质检查,相关检查
继发性便秘,甲状腺131碘吸收率,相关检查
继发性不孕,产科B超,相关检查
继发性不孕,孕激素,相关检查
继发性不孕,子宫位置,相关检查
继发性癫痫,脑代谢显像,相关检查
继发性癫痫,脑氧代谢显像,相关检查
继发性高血压,低钠试验,相关检查
继发性高血压,糖尿病视网膜病变检查,相关检查
继发性视神经萎缩,瞳孔反射,相关检查
继发性视神经萎缩,滑车神经检查,相关检查
继发性视神经萎缩,展神经检查,相关检查
继发性痛经,宫腔镜,相关检查
继发性痛经,子宫输卵管造影,相关检查
继发性痛经,腹腔镜,相关检查
失血过多后贫血,血常规,相关检查
失血过多后贫血,常规体检,相关检查
继发性失眠,脊髓灰质炎病毒抗体,相关检查
继发性失眠,尿铅,相关检查
湿咳,痰培养,相关检查
湿咳,肺活检,相关检查
失用步态,单腿站立试验,相关检查
失血过多,常规体检,相关检查
失血过多,血常规,相关检查
失音,耳鼻咽喉CT检查,相关检查
失盐,汗液电解质检查,相关检查
失盐,血液电解质检查,相关检查
失用性综合征,神经系统检查,相关检查
继发性肥胖,身体质量指数,相关检查
继发性闭经,孕激素试验,相关检查
继发性闭经,黄体酮试验,相关检查
